date,avg_sentiment
2018-03-18,0.65049
2018-03-19,0.5717375
2018-03-20,0.5054072
2018-03-21,0.49862793
2018-03-22,0.6316621
2018-03-23,0.59403133
2018-03-24,0.5621126
2018-03-25,0.6285763
2018-03-26,0.52731717
2018-03-27,0.53214073
2018-03-28,0.54095536
2018-03-29,0.5282064
2018-03-30,0.58089226
2018-03-31,0.6420059
2018-04-01,0.629961
2018-04-02,0.5249921
2018-04-03,0.4354448
2018-04-04,0.49043393
2018-04-05,0.50593746
2018-04-06,0.5300203
2018-04-07,0.5361731
2018-04-08,0.5549733
2018-04-09,0.5035788
2018-04-10,0.47231808
2018-04-11,0.56007844
2018-04-12,0.5712606
2018-04-13,0.513197
2018-04-14,0.56207865
2018-04-15,0.6069298
2018-04-16,0.57134414
2018-04-17,0.52733195
2018-04-18,0.54737926
2018-04-19,0.53661877
2018-04-20,0.5186372
2018-04-21,0.6069835
2018-04-22,0.66556996
2018-04-23,0.6203426
2018-04-24,0.5543917
2018-04-25,0.55857897
2018-04-26,0.5764482
2018-04-27,0.5873763
2018-04-28,0.60612756
2018-04-29,0.6612568
2018-04-30,0.6349274
2018-05-01,0.596865
2018-05-02,0.547884
2018-05-03,0.5687338
2018-05-04,0.57382923
2018-05-05,0.6336279
2018-05-06,0.6553373
2018-05-07,0.59874165
2018-05-08,0.56758267
2018-05-09,0.53067136
2018-05-10,0.5833759
2018-05-11,0.53298986
2018-05-12,0.6186253
2018-05-13,0.58088356
2018-05-14,0.5708235
2018-05-15,0.5116731
2018-05-16,0.56389874
2018-05-17,0.60411006
2018-05-18,0.56863415
2018-05-19,0.62131023
2018-05-20,0.6205104
2018-05-21,0.5035463
2018-05-22,0.5778894
2018-05-23,0.5405854
2018-05-24,0.58035946
2018-05-25,0.58165616
2018-05-26,0.62309813
2018-05-27,0.66091466
2018-05-28,0.63764745
2018-05-29,0.58329815
2018-05-30,0.5365488
2018-05-31,0.579953
2018-06-01,0.5830967
2018-06-02,0.63151073
2018-06-03,0.59273434
2018-06-04,0.52021873
2018-06-05,0.5819538
2018-06-06,0.49056226
2018-06-07,0.51386756
2018-06-08,0.5160792
2018-06-09,0.62713873
2018-06-10,0.64182186
2018-06-11,0.54241604
2018-06-12,0.45996982
2018-06-13,0.5638765
2018-06-14,0.56630605
2018-06-15,0.56773025
2018-06-16,0.64748937
2018-06-17,0.61840904
2018-06-18,0.5660536
2018-06-19,0.5805598
2018-06-20,0.5698506
2018-06-21,0.62426066
2018-06-22,0.5658825
2018-06-23,0.6139076
2018-06-24,0.6480341
2018-06-25,0.5778658
2018-06-26,0.6090555
2018-06-27,0.61282295
2018-06-28,0.5502219
2018-06-29,0.5830615
2018-06-30,0.63581294
2018-07-01,0.6101266
2018-07-02,0.5186766
2018-07-03,0.58073497
2018-07-04,0.64047694
2018-07-05,0.59022164
2018-07-06,0.6035989
2018-07-07,0.6625629
2018-07-08,0.6663854
2018-07-09,0.5817862
2018-07-10,0.5733577
2018-07-11,0.57817024
2018-07-12,0.5987137
2018-07-13,0.61554295
2018-07-14,0.6737127
2018-07-15,0.65751714
2018-07-16,0.5793823
2018-07-17,0.54516727
2018-07-18,0.5804583
2018-07-19,0.6783264
2018-07-20,0.6117756
2018-07-21,0.65916413
2018-07-22,0.64465475
2018-07-23,0.5882396
2018-07-24,0.5789125
2018-07-25,0.5730742
2018-07-26,0.61207914
2018-07-27,0.6271242
2018-07-28,0.6992379
2018-07-29,0.6748125
2018-07-30,0.6115761
2018-07-31,0.61082125
2018-08-01,0.53192806
2018-08-02,0.48393503
2018-08-03,0.5552437
2018-08-04,0.5621606
2018-08-05,0.6147968
2018-08-06,0.5855252
2018-08-07,0.62086856
2018-08-08,0.65752625
2018-08-09,0.6442121
2018-08-10,0.65137714
2018-08-11,0.6596428
2018-08-12,0.68380636
2018-08-13,0.6346263
2018-08-14,0.6624105
2018-08-15,0.61985147
2018-08-16,0.5800296
2018-08-17,0.5907688
2018-08-18,0.6332904
2018-08-19,0.6591346
2018-08-20,0.5501272
2018-08-21,0.5873697
2018-08-22,0.606339
2018-08-23,0.62648034
2018-08-24,0.6474338
2018-08-25,0.65489024
2018-08-26,0.65270597
2018-08-27,0.58446616
2018-08-28,0.6169477
2018-08-29,0.6252007
2018-08-30,0.6285097
2018-08-31,0.65500075
2018-09-01,0.6592436
2018-09-02,0.6437265
2018-09-03,0.6383473
2018-09-04,0.59372926
2018-09-05,0.6147711
2018-09-06,0.5676704
2018-09-07,0.6032377
2018-09-08,0.6385636
2018-09-09,0.6394513
2018-09-10,0.55666465
2018-09-11,0.57989204
2018-09-12,0.5769642
2018-09-13,0.58888793
2018-09-14,0.6151247
2018-09-15,0.6509663
2018-09-16,0.6460224
2018-09-17,0.5934595
2018-09-18,0.6063688
2018-09-19,0.60366213
2018-09-20,0.5813049
2018-09-21,0.59026694
2018-09-22,0.6764715
2018-09-23,0.66318214
2018-09-24,0.59513474
2018-09-25,0.6119616
